DATE_FROM;DATE_TO;PRODUCT_TYPE;TENDER_NUMBER;PRODUCTNAME;CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AT_DEMAND_[MW];AT_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AT_IMPORT(-)_EXPORT(+)_[MW];BE_DEMAND_[MW];BE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];BE_IMPORT(-)_EXPORT(+)_[MW];CH_DEMAND_[MW];CH_SETTLEMENTCAPACITY_PRICE_[EUR/MW];CH_IMPORT(-)_EXPORT(+)_[MW];DE_DEMAND_[MW];DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DE_IMPORT(-)_EXPORT(+)_[MW];FR_DEMAND_[MW];FR_SETTLEMENTCAPACITY_PRICE_[EUR/MW];FR_IMPORT(-)_EXPORT(+)_[MW];NL_DEMAND_[MW];NL_SETTLEMENTCAPACITY_PRICE_[EUR/MW];NL_IMPORT(-)_EXPORT(+)_[MW];SI_DEMAND_[MW];SI_SETTLEMENTCAPACITY_PRICE_[EUR/MW];SI_IMPORT(-)_EXPORT(+)_[MW];DK_DEMAND_[MW];DK_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DK_IMPORT(-)_EXPORT(+)_[MW]
04.04.2021;04.04.2021;FCR;1;NEGPOS_00_04;29,44;71,00;29,44;3,00;87,00;107,40;-60,00;67,00;29,44;22,00;562,00;29,44;57,00;508,00;29,44;76,00;114,00;153,91;-71,00;15,00;29,44;-15,00;20,00;29,44;-12,00
04.04.2021;04.04.2021;FCR;1;NEGPOS_04_08;40,24;71,00;40,24;3,00;87,00;78,42;-60,00;67,00;40,24;24,00;562,00;40,24;89,00;508,00;40,24;42,00;114,00;166,41;-71,00;15,00;40,24;-15,00;20,00;40,24;-12,00
04.04.2021;04.04.2021;FCR;1;NEGPOS_08_12;32,00;71,00;32,00;3,00;87,00;94,49;-60,00;67,00;32,00;23,00;562,00;32,00;37,00;508,00;32,00;95,00;114,00;241,68;-71,00;15,00;32,00;-15,00;20,00;32,00;-12,00
04.04.2021;04.04.2021;FCR;1;NEGPOS_12_16;41,00;71,00;41,00;3,00;87,00;180,32;-60,00;67,00;41,00;20,00;562,00;41,00;-13,00;508,00;31,28;152,00;114,00;154,04;-71,00;15,00;41,00;-15,00;20,00;41,00;-13,00
04.04.2021;04.04.2021;FCR;1;NEGPOS_16_20;55,00;71,00;55,00;21,00;87,00;65,22;-60,00;67,00;55,00;55,00;562,00;55,00;28,00;508,00;55,00;54,00;114,00;142,03;-71,00;15,00;55,00;-15,00;20,00;55,00;-12,00
04.04.2021;04.04.2021;FCR;1;NEGPOS_20_24;34,16;71,00;34,16;7,00;87,00;69,47;-60,00;67,00;34,16;23,00;562,00;34,16;84,00;508,00;34,16;45,00;114,00;119,44;-71,00;15,00;34,16;-15,00;20,00;34,16;-12,00
05.04.2021;05.04.2021;FCR;1;NEGPOS_00_04;47,48;71,00;47,48;0,00;87,00;130,89;-60,00;67,00;47,48;22,00;562,00;47,48;-14,00;508,00;22,64;152,00;114,00;128,48;-71,00;15,00;47,48;-15,00;20,00;107,57;-14,00
05.04.2021;05.04.2021;FCR;1;NEGPOS_04_08;52,45;71,00;52,45;10,00;87,00;106,74;-60,00;67,00;52,45;21,00;562,00;52,45;-23,00;508,00;17,20;152,00;114,00;154,53;-71,00;15,00;52,45;-15,00;20,00;107,57;-14,00
05.04.2021;05.04.2021;FCR;1;NEGPOS_08_12;56,00;71,00;56,00;23,00;87,00;116,93;-60,00;67,00;56,00;27,00;562,00;56,00;-42,00;508,00;19,92;152,00;114,00;223,77;-71,00;15,00;56,00;-15,00;20,00;96,80;-14,00
05.04.2021;05.04.2021;FCR;1;NEGPOS_12_16;82,11;71,00;82,11;30,00;87,00;196,67;-60,00;67,00;82,11;51,00;562,00;82,11;-79,00;508,00;69,36;152,00;114,00;352,25;-71,00;15,00;82,11;-9,00;20,00;96,80;-14,00
05.04.2021;05.04.2021;FCR;1;NEGPOS_16_20;60,20;71,00;60,20;41,00;87,00;106,47;-60,00;67,00;60,20;28,00;562,00;60,20;-38,00;508,00;60,20;129,00;114,00;331,46;-71,00;15,00;60,20;-15,00;20,00;96,80;-14,00
05.04.2021;05.04.2021;FCR;1;NEGPOS_20_24;65,92;71,00;65,92;43,00;87,00;102,35;-60,00;67,00;65,92;65,00;562,00;65,92;14,00;508,00;65,92;38,00;114,00;112,06;-71,00;15,00;65,92;-15,00;20,00;96,80;-14,00
06.04.2021;06.04.2021;FCR;1;NEGPOS_00_04;48,40;71,00;48,40;0,00;87,00;110,21;-60,00;67,00;48,40;50,00;562,00;48,40;5,00;508,00;48,40;108,00;114,00;158,88;-79,00;15,00;48,40;-10,00;20,00;96,80;-14,00
06.04.2021;06.04.2021;FCR;1;NEGPOS_04_08;48,18;71,00;48,18;-3,00;87,00;62,93;-60,00;67,00;48,18;70,00;562,00;48,18;4,00;508,00;48,18;97,00;114,00;151,44;-79,00;15,00;48,18;-15,00;20,00;96,80;-14,00
06.04.2021;06.04.2021;FCR;1;NEGPOS_08_12;30,12;71,00;30,12;-7,00;87,00;76,14;-60,00;67,00;30,12;52,00;562,00;30,12;-29,00;508,00;14,64;152,00;114,00;231,83;-79,00;15,00;30,12;-15,00;20,00;47,88;-14,00
06.04.2021;06.04.2021;FCR;1;NEGPOS_12_16;55,20;71,00;55,20;28,00;87,00;179,11;-60,00;67,00;55,20;55,00;562,00;55,20;10,00;508,00;55,20;69,00;114,00;145,70;-79,00;15,00;55,20;-9,00;20,00;80,68;-14,00
06.04.2021;06.04.2021;FCR;1;NEGPOS_16_20;54,05;71,00;54,05;31,00;87,00;54,17;-60,00;67,00;54,05;81,00;562,00;54,05;1,00;508,00;54,05;49,00;114,00;170,47;-79,00;15,00;54,05;-9,00;20,00;54,05;-14,00
06.04.2021;06.04.2021;FCR;1;NEGPOS_20_24;28,44;71,00;28,44;1,00;87,00;51,19;-60,00;67,00;28,44;28,00;562,00;28,44;-19,00;508,00;15,68;152,00;114,00;117,93;-79,00;15,00;28,44;-9,00;20,00;47,88;-14,00
07.04.2021;07.04.2021;FCR;1;NEGPOS_00_04;46,04;71,00;46,04;-1,00;87,00;110,21;-60,00;67,00;46,04;52,00;562,00;46,04;46,00;508,00;46,04;64,00;114,00;120,64;-74,00;15,00;46,04;-15,00;20,00;46,04;-12,00
07.04.2021;07.04.2021;FCR;1;NEGPOS_04_08;42,44;71,00;42,44;-1,00;87,00;62,93;-60,00;67,00;42,44;56,00;562,00;42,44;42,00;508,00;42,44;65,00;114,00;133,46;-74,00;15,00;42,44;-15,00;20,00;42,44;-13,00
07.04.2021;07.04.2021;FCR;1;NEGPOS_08_12;45,08;71,00;45,08;13,00;87,00;76,14;-60,00;67,00;34,40;100,00;562,00;45,08;-68,00;508,00;45,08;116,00;114,00;210,37;-74,00;15,00;45,08;-15,00;20,00;45,08;-12,00
07.04.2021;07.04.2021;FCR;1;NEGPOS_12_16;48,00;71,00;48,00;4,00;87,00;179,11;-60,00;67,00;48,00;54,00;562,00;48,00;-10,00;508,00;48,00;110,00;114,00;135,18;-74,00;15,00;48,00;-12,00;20,00;48,00;-12,00
07.04.2021;07.04.2021;FCR;1;NEGPOS_16_20;46,64;71,00;46,64;5,00;87,00;54,17;-60,00;67,00;46,64;82,00;562,00;46,64;-27,00;508,00;46,64;99,00;114,00;138,99;-74,00;15,00;46,64;-15,00;20,00;46,64;-10,00
07.04.2021;07.04.2021;FCR;1;NEGPOS_20_24;29,00;71,00;29,00;3,00;87,00;51,19;-60,00;67,00;29,00;65,00;562,00;29,00;32,00;508,00;29,00;60,00;114,00;113,73;-74,00;15,00;29,00;-15,00;20,00;29,00;-11,00
08.04.2021;08.04.2021;FCR;1;NEGPOS_00_04;45,75;71,00;45,75;2,00;87,00;89,31;-60,00;67,00;45,75;92,00;562,00;45,75;74,00;508,00;45,75;-12,00;114,00;150,66;-74,00;15,00;45,75;-10,00;20,00;45,75;-12,00
08.04.2021;08.04.2021;FCR;1;NEGPOS_04_08;42,84;71,00;42,84;9,00;87,00;80,02;-60,00;67,00;42,84;42,00;562,00;42,84;135,00;508,00;42,84;-26,00;114,00;150,13;-74,00;15,00;42,84;-15,00;20,00;42,84;-11,00
08.04.2021;08.04.2021;FCR;1;NEGPOS_08_12;29,29;71,00;29,29;35,00;87,00;93,08;-60,00;67,00;29,29;34,00;562,00;29,29;87,00;508,00;29,29;1,00;114,00;238,46;-74,00;15,00;29,29;-13,00;20,00;29,29;-10,00
08.04.2021;08.04.2021;FCR;1;NEGPOS_12_16;41,32;71,00;41,32;15,00;87,00;151,26;-60,00;67,00;40,80;100,00;562,00;41,32;87,00;508,00;41,32;-54,00;114,00;124,37;-62,00;15,00;41,32;-15,00;20,00;41,32;-11,00
08.04.2021;08.04.2021;FCR;1;NEGPOS_16_20;42,40;71,00;42,40;18,00;87,00;68,75;-60,00;67,00;42,40;76,00;562,00;42,40;100,00;508,00;42,40;-47,00;114,00;153,99;-62,00;15,00;42,40;-15,00;20,00;42,40;-10,00
08.04.2021;08.04.2021;FCR;1;NEGPOS_20_24;22,00;71,00;22,00;3,00;87,00;99,57;-60,00;67,00;22,00;19,00;562,00;22,00;53,00;508,00;22,00;85,00;114,00;121,65;-74,00;15,00;22,00;-15,00;20,00;22,00;-11,00
09.04.2021;09.04.2021;FCR;1;NEGPOS_00_04;33,00;71,00;33,00;-2,00;87,00;78,88;-60,00;67,00;33,00;76,00;562,00;33,00;160,00;508,00;33,00;-73,00;114,00;135,44;-74,00;15,00;33,00;-13,00;20,00;53,79;-14,00
09.04.2021;09.04.2021;FCR;1;NEGPOS_04_08;35,44;71,00;35,44;-2,00;87,00;67,99;-60,00;67,00;35,44;53,00;562,00;35,44;125,00;508,00;35,44;-13,00;114,00;125,67;-74,00;15,00;35,44;-15,00;20,00;53,24;-14,00
09.04.2021;09.04.2021;FCR;1;NEGPOS_08_12;24,32;71,00;24,32;-2,00;87,00;87,90;-60,00;67,00;24,32;48,00;562,00;24,32;75,00;508,00;24,32;42,00;114,00;205,04;-74,00;15,00;24,32;-15,00;20,00;53,24;-14,00
09.04.2021;09.04.2021;FCR;1;NEGPOS_12_16;37,86;71,00;37,86;9,00;87,00;134,56;-60,00;67,00;37,86;71,00;562,00;37,86;87,00;508,00;37,86;-3,00;114,00;136,25;-74,00;15,00;37,86;-15,00;20,00;53,24;-14,00
09.04.2021;09.04.2021;FCR;1;NEGPOS_16_20;34,76;71,00;34,76;-2,00;87,00;58,62;-60,00;67,00;34,76;92,00;562,00;34,76;76,00;508,00;34,76;-3,00;114,00;162,06;-74,00;15,00;34,76;-15,00;20,00;53,24;-14,00
09.04.2021;09.04.2021;FCR;1;NEGPOS_20_24;24,80;71,00;24,80;22,00;87,00;85,03;-60,00;67,00;24,80;24,00;562,00;24,80;39,00;508,00;24,80;78,00;114,00;117,47;-74,00;15,00;24,80;-15,00;20,00;53,24;-14,00
10.04.2021;10.04.2021;FCR;1;NEGPOS_00_04;33,00;71,00;40,36;4,00;87,00;63,69;-60,00;67,00;40,36;40,00;562,00;33,00;168,00;508,00;40,36;-48,00;114,00;138,09;-77,00;15,00;40,36;-13,00;20,00;107,56;-14,00
10.04.2021;10.04.2021;FCR;1;NEGPOS_04_08;42,40;71,00;42,40;4,00;87,00;50,18;-60,00;67,00;42,40;14,00;562,00;42,40;151,00;508,00;42,40;-5,00;114,00;129,93;-77,00;15,00;42,40;-13,00;20,00;215,12;-14,00
10.04.2021;10.04.2021;FCR;1;NEGPOS_08_12;32,21;71,00;32,21;-2,00;87,00;70,90;-60,00;67,00;32,21;64,00;562,00;32,21;147,00;508,00;32,21;-38,00;114,00;210,05;-77,00;15,00;32,21;-15,00;20,00;215,12;-14,00
10.04.2021;10.04.2021;FCR;1;NEGPOS_12_16;35,00;71,00;41,56;4,00;87,00;145,77;-60,00;67,00;41,56;12,00;562,00;35,00;168,00;508,00;41,56;-18,00;114,00;164,22;-77,00;15,00;41,56;-15,00;20,00;161,34;-14,00
10.04.2021;10.04.2021;FCR;1;NEGPOS_16_20;39,00;71,00;39,00;-2,00;87,00;71,84;-60,00;67,00;39,00;18,00;562,00;39,00;155,00;508,00;39,00;-5,00;114,00;147,96;-77,00;15,00;39,00;-15,00;20,00;215,12;-14,00
10.04.2021;10.04.2021;FCR;1;NEGPOS_20_24;27,85;71,00;27,85;-2,00;87,00;83,42;-60,00;67,00;27,85;40,00;562,00;27,85;113,00;508,00;27,85;15,00;114,00;130,44;-77,00;15,00;27,85;-15,00;20,00;134,45;-14,00
11.04.2021;11.04.2021;FCR;1;NEGPOS_00_04;37,64;71,00;37,64;-5,00;87,00;58,85;-60,00;67,00;37,64;12,00;562,00;37,64;45,00;508,00;37,64;109,00;114,00;198,40;-74,00;15,00;37,64;-13,00;20,00;64,56;-14,00
11.04.2021;11.04.2021;FCR;1;NEGPOS_04_08;49,77;71,00;49,77;5,00;87,00;65,50;-60,00;67,00;49,77;16,00;562,00;49,77;38,00;508,00;49,77;102,00;114,00;126,51;-74,00;15,00;49,77;-13,00;20,00;53,24;-14,00
11.04.2021;11.04.2021;FCR;1;NEGPOS_08_12;29,72;71,00;29,72;-11,00;87,00;81,81;-60,00;67,00;29,72;12,00;562,00;29,72;80,00;508,00;29,72;82,00;114,00;202,29;-74,00;15,00;29,72;-15,00;20,00;53,24;-14,00
11.04.2021;11.04.2021;FCR;1;NEGPOS_12_16;54,00;71,00;54,00;5,00;87,00;166,33;-60,00;67,00;54,00;16,00;562,00;54,00;33,00;508,00;54,00;113,00;114,00;369,77;-74,00;15,00;54,00;-9,00;20,00;64,56;-14,00
11.04.2021;11.04.2021;FCR;1;NEGPOS_16_20;29,00;71,00;29,00;-11,00;87,00;63,35;-60,00;67,00;29,00;10,00;562,00;29,00;90,00;508,00;29,00;74,00;114,00;351,50;-74,00;15,00;29,00;-15,00;20,00;53,24;-14,00
11.04.2021;11.04.2021;FCR;1;NEGPOS_20_24;18,20;71,00;18,20;-11,00;87,00;70,66;-60,00;67,00;18,20;1,00;562,00;18,20;21,00;508,00;15,72;152,00;114,00;117,81;-74,00;15,00;18,20;-15,00;20,00;64,56;-14,00
12.04.2021;12.04.2021;FCR;1;NEGPOS_00_04;33,00;71,00;33,00;7,00;87,00;66,30;-60,00;67,00;33,00;0,00;562,00;33,00;87,00;508,00;33,00;60,00;114,00;135,37;-67,00;15,00;33,00;-13,00;20,00;64,56;-14,00
12.04.2021;12.04.2021;FCR;1;NEGPOS_04_08;50,55;71,00;50,55;17,00;87,00;57,42;-60,00;67,00;50,55;7,00;562,00;50,55;84,00;508,00;50,55;60,00;114,00;129,58;-79,00;15,00;50,55;-15,00;20,00;53,24;-14,00
12.04.2021;12.04.2021;FCR;1;NEGPOS_08_12;25,00;71,00;25,00;3,00;87,00;77,31;-60,00;67,00;25,00;16,00;562,00;25,00;82,00;508,00;25,00;67,00;114,00;200,20;-79,00;15,00;25,00;-15,00;20,00;53,24;-14,00
12.04.2021;12.04.2021;FCR;1;NEGPOS_12_16;42,00;71,00;42,00;7,00;87,00;145,33;-60,00;67,00;42,00;50,00;562,00;42,00;153,00;508,00;42,00;-45,00;114,00;135,58;-79,00;15,00;42,00;-12,00;20,00;53,24;-14,00
12.04.2021;12.04.2021;FCR;1;NEGPOS_16_20;42,13;71,00;42,13;20,00;87,00;60,72;-60,00;67,00;42,13;72,00;562,00;42,13;116,00;508,00;42,13;-40,00;114,00;138,02;-79,00;15,00;42,13;-15,00;20,00;42,13;-14,00
12.04.2021;12.04.2021;FCR;1;NEGPOS_20_24;29,90;71,00;29,90;15,00;87,00;72,85;-60,00;67,00;29,90;34,00;562,00;29,90;77,00;508,00;29,90;42,00;114,00;129,05;-79,00;15,00;29,90;-15,00;20,00;53,24;-14,00
13.04.2021;13.04.2021;FCR;1;NEGPOS_00_04;60,12;71,00;60,12;25,00;87,00;66,42;-60,00;67,00;60,12;49,00;562,00;60,12;3,00;508,00;60,12;73,00;114,00;140,00;-67,00;15,00;60,12;-13,00;20,00;60,12;-10,00
