snapshot,grid_power
960,238.36508891821956
961,349.7718095601577
962,337.3397584193425
963,279.24467422818594
964,223.22604416304716
965,334.6167945512523
966,294.1839928684839
967,357.86429976904753
968,86.71015203645842
969,271.42853543839175
970,316.3852595871901
971,356.83375499642347
972,226.25697081200374
973,339.2324829934326
974,284.2295598654706
975,377.8503704430452
976,259.44263594259763
977,321.37017153368845
978,303.93839692014126
979,322.30812074835814
980,308.7064537705329
981,169.77362486584425
982,386.69065469500345
983,378.09160800865857
984,476.18845660027773
985,372.76706930109583
986,330.164335734124
987,286.7609596164058
988,448.95235255535727
989,413.91983268414157
990,311.0218806255927
991,288.3561219347065
992,392.9660514472623
993,274.48340342462876
994,282.85254788909594
995,256.09456230587614
996,461.39520927618935
997,504.15182543378086
998,504.5210752473126
999,532.0765300352624
1000,594.2394801626388
1001,457.770037233268
1002,466.1391816977352
1003,491.3705454835939
1004,105.74718874635906
1005,264.55694314960834
1006,230.98605795174976
1007,355.9770400630128
1008,229.04578028926923
1009,441.1201688915461
1010,475.277712053579
1011,605.7918265689934
1012,148.0488329218309
1013,371.3084784691555
1014,325.4750395199254
1015,501.8083345128722
1016,423.7877337207199
1017,479.05274979608
1018,481.7455112479531
1019,493.83881782793526
1020,535.4188723567661
1021,494.2167892669676
1022,374.18024015871794
1023,475.309174126793
1024,659.8902245555894
1025,408.5682912155919
1026,321.2860145007214
1027,422.84603836952954
1028,494.18860146926767
1029,382.15167048468544
1030,431.53969523234576
1031,470.8032102237994
1032,373.33634806598354
1033,460.3262767988117
1034,407.0930037435005
1035,410.35474112377966
1036,251.28485577322206
1037,461.9275355910908
1038,452.3896574898448
1039,865.8904896975589
1040,233.51574554439554
1041,408.5108095111199
1042,484.10033798482897
1043,768.192843117634
1044,153.94308273536257
1045,430.8046717877804
1046,561.9515906281055
1047,820.9511710572608
1048,38.66008178775252
1049,443.1148071546556
1050,353.8632068706873
1051,329.09310909256493
1052,232.8570708767835
1053,658.0198432364786
1054,421.66770748026414
1055,763.4108306320263
1056,77.98659559390683
1057,301.41515916692543
1058,417.74470145010616
1059,525.1047358874837
1060,149.83690020781293
1061,330.04760792471734
1062,320.4624510444494
1063,390.9277462892197
1064,187.9775513959562
1065,370.77303411679605
1066,325.7393555180811
1067,392.02071051279484
1068,334.40112449185864
1069,349.38719516585627
1070,373.9726285733923
1071,424.48296406982695
1072,442.2070603562029
1073,340.078666231952
1074,344.4780526325616
1075,394.6966458199173
1076,647.8029881403719
1077,380.35532048752935
1078,387.0146403480301
1079,438.89454170518997
1080,455.27952476511206
1081,395.42935180948405
1082,343.8426280161706
1083,484.10993523731565
1084,731.4757896214035
1085,517.7406459038585
1086,378.07133199062355
1087,466.3222870817031
